LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2026-02-04 19:29:04,1900-01-00 00:00:00,,AA:8E:63:8C:E6:A8,-46, ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-15,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-15,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-19,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-19,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-19,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-19,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-19,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:05,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:05,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-20,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:06,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:06,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:06,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-19,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-19,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-19,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-17,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-19,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:06,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:06,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-18,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:07,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:07,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:07,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:07,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-15,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:07,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:07,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-16,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:07,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:07,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:07,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:07,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:08,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-44, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:08,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-43, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:08,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:08,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:08,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:08,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-45, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:08,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-19,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:08,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-19,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:08,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:08,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-15,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:08,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:08,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-15,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:08,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:08,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-16,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:08,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:08,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-15,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:08,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-15,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:08,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-15,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:08,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-15,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:08,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-16,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:08,1900-01-00 00:00:00,,36:33:50:D4:D6:07,-15,,0.000000,0.000000,0.000,0.000,Client
2026-02-04 19:29:08,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:08,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:09,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:09,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:09,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:09,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:09,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:09,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:09,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:09,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:09,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:09,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:10,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:10,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:10,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:10,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:10,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-49, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:10,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:10,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:10,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:10,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:10,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:11,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:11,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:11,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:11,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:11,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:11,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:11,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:11,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:11,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:12,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:12,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:12,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:12,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:12,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:12,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:12,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:12,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:12,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-47, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:12,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:13,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-02-04 19:29:13,1900-01-00 00:00:00,Redmi Note 11,AA:8E:63:8C:E6:A8,-46, WPA2 ,0.000000,0.000000,0.000,0.000,AP
